
============  19-07-25 14:30:26  ==============
07-25 14:33:09.549   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:33:09.549   798   798 W SignalStrength: getGsmLevel=3
07-25 14:33:09.549   798   798 W SignalStrength: getLevel=3
07-25 14:33:10.539   604   616 D use-Rlog/RLOG-RIL-PHS: rsrp[0]=-255,rscp[0]=11,rxlev[0]=99 ind_str= 
07-25 14:33:10.539   604   616 D use-Rlog/RLOG-RIL-PHS: +CESQ: 99,99,11,255,255,-255
07-25 14:33:10.539   605   621 D use-Rlog/RLOG-AT: [0] Unsol: AT< +CESQ: 99,99,11,255,255,-255
07-25 14:33:10.539   605   621 D use-Rlog/RLOG-RIL: [0] [unsl] +CESQ enter
07-25 14:33:10.539   605   621 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIGNAL_STRENGTH {[signalStrength=11,bitErrorRate=-1,                CDMA_SS.dbm=-1,CDMA_SSecio=-1,                EVDO_SS.dbm=-1,EVDO_SS.ecio=-1,                EVDO_SS.signalNoiseRatio=-1,                LTE_SS.signalStrength=99,LTE_SS.rsrp=2147483647,LTE_SS.rsrq=2147483647,                LTE_SS.rssnr=2147483647,LTE_SS.cqi=2147483647,TDSCDMA_SS.rscp=0]}
07-25 14:33:10.539   859   932 W SignalStrength: Size of signalstrength parcel:60
07-25 14:33:10.539   859   932 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 11 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:33:10.539   859   859 W SignalStrength: Signal before validate=SignalStrength: 11 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:33:10.539   859   859 W SignalStrength: Signal after validate=SignalStrength: 11 -1 -120 -160 -120 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:33:10.539   648  1006 W SignalStrength: Size of signalstrength parcel:164
07-25 14:33:10.539   648  1006 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:33:10.539   648  1006 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:33:10.539   648  1006 W SignalStrength: getGsmLevel=3
07-25 14:33:10.539   648  1006 W SignalStrength: getLevel=3
07-25 14:33:10.539   798  1642 W SignalStrength: Size of signalstrength parcel:168
07-25 14:33:10.539   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:33:10.539   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:33:10.539   798   798 W SignalStrength: getGsmLevel=3
07-25 14:33:10.539   798   798 W SignalStrength: getLevel=3
07-25 14:33:10.539   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:33:10.539   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:33:10.539   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:33:10.539   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:33:10.539   798   798 W SignalStrength: getGsmLevel=3
07-25 14:33:10.539   798   798 W SignalStrength: getLevel=3
07-25 14:33:10.949   859   859 D DCT     : [DcT(0)] onReceive: action=android.intent.action.BATTERY_CHANGED
07-25 14:33:11.539   604   616 D use-Rlog/RLOG-RIL-PHS: rsrp[0]=-255,rscp[0]=11,rxlev[0]=99 ind_str= 
07-25 14:33:11.539   604   616 D use-Rlog/RLOG-RIL-PHS: +CESQ: 99,99,11,255,255,-255
07-25 14:33:11.539   605   621 D use-Rlog/RLOG-AT: [0] Unsol: AT< +CESQ: 99,99,11,255,255,-255
07-25 14:33:11.539   605   621 D use-Rlog/RLOG-RIL: [0] [unsl] +CESQ enter
07-25 14:33:11.539   605   621 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIGNAL_STRENGTH {[signalStrength=11,bitErrorRate=-1,                CDMA_SS.dbm=-1,CDMA_SSecio=-1,                EVDO_SS.dbm=-1,EVDO_SS.ecio=-1,                EVDO_SS.signalNoiseRatio=-1,                LTE_SS.signalStrength=99,LTE_SS.rsrp=2147483647,LTE_SS.rsrq=2147483647,                LTE_SS.rssnr=2147483647,LTE_SS.cqi=2147483647,TDSCDMA_SS.rscp=0]}
07-25 14:33:11.539   859   932 W SignalStrength: Size of signalstrength parcel:60
07-25 14:33:11.539   859   932 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 11 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:33:11.539   859   859 W SignalStrength: Signal before validate=SignalStrength: 11 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:33:11.539   859   859 W SignalStrength: Signal after validate=SignalStrength: 11 -1 -120 -160 -120 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:33:11.539   648  1006 W SignalStrength: Size of signalstrength parcel:164
07-25 14:33:11.539   648  1006 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:33:11.539   648  1006 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:33:11.539   648  1006 W SignalStrength: getGsmLevel=3
07-25 14:33:11.539   648  1006 W SignalStrength: getLevel=3
07-25 14:33:11.539   798  1642 W SignalStrength: Size of signalstrength parcel:168
07-25 14:33:11.539   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:33:11.539   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:33:11.539   798   798 W SignalStrength: getGsmLevel=3
07-25 14:33:11.539   798   798 W SignalStrength: getLevel=3
07-25 14:33:11.539   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:33:11.539   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:33:11.539   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:33:11.539   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:33:11.539   798   798 W SignalStrength: getGsmLevel=3
07-25 14:33:11.539   798   798 W SignalStrength: getLevel=3
07-25 14:33:12.039   604   608 D RIL-PHS : /dev/stty_lte0 Rev:+CSQ: 12,99
07-25 14:33:12.039   604   608 D RIL-PHS : /dev/stty_lte0 Rev:+CESQ: 99,99,126,255,255,255
07-25 14:33:12.539   604   616 D use-Rlog/RLOG-RIL-PHS: rsrp[0]=-255,rscp[0]=12,rxlev[0]=99 ind_str= 
07-25 14:33:12.539   604   616 D use-Rlog/RLOG-RIL-PHS: +CESQ: 99,99,12,255,255,-255
07-25 14:33:12.539   605   621 D use-Rlog/RLOG-AT: [0] Unsol: AT< +CESQ: 99,99,12,255,255,-255
07-25 14:33:12.539   605   621 D use-Rlog/RLOG-RIL: [0] [unsl] +CESQ enter
07-25 14:33:12.539   605   621 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIGNAL_STRENGTH {[signalStrength=12,bitErrorRate=-1,                CDMA_SS.dbm=-1,CDMA_SSecio=-1,                EVDO_SS.dbm=-1,EVDO_SS.ecio=-1,                EVDO_SS.signalNoiseRatio=-1,                LTE_SS.signalStrength=99,LTE_SS.rsrp=2147483647,LTE_SS.rsrq=2147483647,                LTE_SS.rssnr=2147483647,LTE_SS.cqi=2147483647,TDSCDMA_SS.rscp=0]}
07-25 14:33:12.539   859   932 W SignalStrength: Size of signalstrength parcel:60
07-25 14:33:12.539   859   932 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 12 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:33:12.539   859   859 W SignalStrength: Signal before validate=SignalStrength: 12 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:33:12.539   859   859 W SignalStrength: Signal after validate=SignalStrength: 12 -1 -120 -160 -120 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:33:12.539   648  1001 W SignalStrength: Size of signalstrength parcel:164
07-25 14:33:12.539   648  1001 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:33:12.539   648  1001 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:33:12.539   648  1001 W SignalStrength: getGsmLevel=4
07-25 14:33:12.539   648  1001 W SignalStrength: getLevel=4
07-25 14:33:12.539   798  1642 W SignalStrength: Size of signalstrength parcel:168
07-25 14:33:12.539   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:33:12.539   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:33:12.539   798   798 W SignalStrength: getGsmLevel=4
07-25 14:33:12.539   798   798 W SignalStrength: getLevel=4
07-25 14:33:12.539   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:33:12.539   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:33:12.539   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:33:12.539   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:33:12.539   798   798 W SignalStrength: getGsmLevel=4
07-25 14:33:12.539   798   798 W SignalStrength: getLevel=4
07-25 14:33:12.669   859   986 D RILJ    : [0][3736]> RIL_REQUEST_GET_CELL_INFO_LIST
07-25 14:33:12.669   605   617 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:33:12.669   605   617 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:33:12.669   605   617 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:33:12.669   605  1150 D use-Rlog/RLOG-RILC: [0] PCB request code 109 token 88
07-25 14:33:12.669   605  1150 D use-Rlog/RLOG-RILC: [0] [0088]> GET_CELL_INFO_LIST 
07-25 14:33:12.669   605  1150 D use-Rlog/RLOG-RIL: [0] onRequest: GET_CELL_INFO_LIST sState=3
07-25 14:33:12.669   605  1150 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
07-25 14:33:12.669   605  1150 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
07-25 14:33:12.669   605  1150 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+COPS?
07-25 14:33:12.669   604   609 D RIL-PHS : /dev/stty_lte1 Rev:+COPS: 0,2,"46001",6
07-25 14:33:12.669   604   609 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:33:12.669   605   621 D use-Rlog/RLOG-AT: [0] Channel1: AT< +COPS: 0,2,"46001",6
07-25 14:33:12.669   605   621 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:33:12.669   605  1150 D use-Rlog/RLOG-RIL: [0] requestGetCellInfoList mcc 460
07-25 14:33:12.669   605  1150 D use-Rlog/RLOG-RIL: [0] requestGetCellInfoList mnc 1
07-25 14:33:12.669   605  1150 D use-Rlog/RLOG-RIL: [0] requestGetCellInfoList net_type 6
07-25 14:33:12.669   605  1150 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CREG?
07-25 14:33:12.669   604   609 D RIL-PHS : /dev/stty_lte1 Rev:+CREG: 2,8,"A52F","01605C9F",6
07-25 14:33:12.669   604   609 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:33:12.669   605   621 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CREG: 2,8,"A52F","01605C9F",6
07-25 14:33:12.669   605   621 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:33:12.669   605  1150 D use-Rlog/RLOG-RIL: [0] requestGetCellInfoList 2
07-25 14:33:12.669   605  1150 D use-Rlog/RLOG-RIL: [0] requestGetCellInfoList,
07-25 14:33:12.669   605  1150 D use-Rlog/RLOG-RIL: [0] requestGetCellInfoList 4
07-25 14:33:12.669   605  1150 D use-Rlog/RLOG-RIL: [0] requestGetCellInfoList sskip 2
07-25 14:33:12.669   605  1150 D use-Rlog/RLOG-RIL: [0] requestGetCellInfoList sskip 8
07-25 14:33:12.669   605  1150 D use-Rlog/RLOG-RIL: [0] requestGetCellInfoList s_lac 42287
07-25 14:33:12.669   605  1150 D use-Rlog/RLOG-RIL: [0] requestGetCellInfoList cid 23092383
07-25 14:33:12.669   605  1150 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+SPQ3GNCELLEX=4,3
07-25 14:33:12.669   604   609 D RIL-PHS : /dev/stty_lte1 Rev:+CME ERROR: 3
07-25 14:33:12.669   605   621 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CME ERROR: 3
07-25 14:33:12.669   605  1150 D use-Rlog/RLOG-RIL: [0] requestGetCellInfoList ERROR
07-25 14:33:12.669   605  1150 D use-Rlog/RLOG-RILC: [0] [0088]< GET_CELL_INFO_LIST fails by E_GENERIC_FAILURE
07-25 14:33:12.669   605  1150 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
07-25 14:33:12.669   605  1150 I use-Rlog/RLOG-RILC: [0] -->CommandThread [1150] free one command
07-25 14:33:12.669   859   932 D RilRequest: [3736]< RIL_REQUEST_GET_CELL_INFO_LIST error: com.android.internal.telephony.CommandException: GENERIC_FAILURE
07-25 14:33:12.669   859   859 D VolteSST: [VolteSST-0] EVENT_GET_CELL_INFO_LIST: error ret null, e=com.android.internal.telephony.CommandException: GENERIC_FAILURE
07-25 14:33:12.669   859   986 D VolteSST: [VolteSST-0] SST.getAllCellInfo(): X size=0 list=null
07-25 14:33:12.759   859   986 D GsmSST  : setPowerStateToDesired phone=0 mDesiredPowerState=false cm.getRadioState().isOn=true
07-25 14:33:12.759   859   986 D RILJ    : [0][3737]> <unknown request>
07-25 14:33:12.769   605   617 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:33:12.769   605   617 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:33:12.769   605   617 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:33:12.769   605   941 D use-Rlog/RLOG-RILC: [0] PCB request code 129 token 89
07-25 14:33:12.769   605   941 D use-Rlog/RLOG-RILC: [0] [0089]> SHUTDOWN 
07-25 14:33:12.769   605   941 D use-Rlog/RLOG-RIL: [0] onRequest: SHUTDOWN sState=3
07-25 14:33:12.769   605   941 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
07-25 14:33:12.769   605   941 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
07-25 14:33:12.769   605   941 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+SFUN=5
07-25 14:33:12.789   604   608 D RIL-PHS : /dev/stty_lte0 Rev:+CSQ: 0,99
07-25 14:33:12.789   604   608 D RIL-PHS : /dev/stty_lte0 Rev:+CESQ: 1,99,255,255,255,255
07-25 14:33:12.789   604   608 D RIL-PHS : /dev/stty_lte0 Rev:+CEN1: 1,000,00F
07-25 14:33:12.789   604   608 D RIL-PHS : /dev/stty_lte0 Rev:+SIND: 8
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-AT: [0] Unsol: AT< +CEN1: 1,000,00F
07-25 14:33:12.789   604   608 D RIL-PHS : /dev/stty_lte0 Rev:+CGREG: 0
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-AT: [0] Unsol: AT< +SIND: 8
07-25 14:33:12.789   604   608 D RIL-PHS : /dev/stty_lte0 Rev:+CREG: 0
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-AT: [0] Unsol: AT< +CGREG: 0
07-25 14:33:12.789   604   608 D RIL-PHS : /dev/stty_lte0 Rev:+CEREG: 0
07-25 14:33:12.789   604   608 D RIL-PHS : /dev/stty_lte0 Rev:+SIND: 7
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_RESPONSE_VOICE_NETWORK_STATE_CHANGED 
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-AT: [0] Unsol: AT< +CREG: 0
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_RESPONSE_VOICE_NETWORK_STATE_CHANGED 
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-AT: [0] Unsol: AT< +CEREG: 0
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-RIL: [0] ssda mode: fdd-csfb
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-RIL: [0] isn't svlte
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-RIL: [0] is CSFB 
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-RIL: [0] requestRegistrationState  s_PSRegState is OUT OF SERVICE.
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_RESPONSE_VOICE_NETWORK_STATE_CHANGED 
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-AT: [0] Unsol: AT< +SIND: 7
07-25 14:33:12.789   859   932 D RILJ    : [0][UNSL]< [0]UNSOL_RESPONSE_VOICE_NETWORK_STATE_CHANGED
07-25 14:33:12.789   859   932 D RILJ    : [0][UNSL]< [0]UNSOL_RESPONSE_VOICE_NETWORK_STATE_CHANGED
07-25 14:33:12.789   859   932 D RILJ    : [0][UNSL]< [0]UNSOL_RESPONSE_VOICE_NETWORK_STATE_CHANGED
07-25 14:33:12.789   859   859 D RILJ    : SPRDRILOPERATOR
07-25 14:33:12.789   859   859 D RILJ    : [0][3738]> OPERATOR
07-25 14:33:12.789   859   859 D RILJ    : [0][3739]> DATA_REGISTRATION_STATE
07-25 14:33:12.789   605   617 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:33:12.789   605   617 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:33:12.789   605   617 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:33:12.789   605   938 D use-Rlog/RLOG-RILC: [0] PCB request code 22 token 90
07-25 14:33:12.789   605   938 D use-Rlog/RLOG-RILC: [0] [0090]> OPERATOR 
07-25 14:33:12.789   605   938 D use-Rlog/RLOG-RIL: [0] onRequest: OPERATOR sState=3
07-25 14:33:12.789   605   938 D use-Rlog/RLOG-RIL: [0] channel2 state: '0' 
07-25 14:33:12.789   605   938 D use-Rlog/RLOG-RIL: [0] get Channel ID '2'
07-25 14:33:12.789   605   938 D use-Rlog/RLOG-AT: [0] Channel2: AT> AT+COPS=3,0;+COPS?;+COPS=3,1;+COPS?;+COPS=3,2;+COPS?
07-25 14:33:12.789   604   608 D RIL-PHS : /dev/stty_lte0 Rev:+CIREGU: 0,0
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-AT: [0] Unsol: AT< +CIREGU: 0,0
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-RIL: [0] onUnsolicited(), CIREGU:, response: 0
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_RESPONSE_IMS_NETWORK_STATE_CHANGED {0}
07-25 14:33:12.789   604   609 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:33:12.789   604   608 D RIL-PHS : /dev/stty_lte0 Rev:+SIND: 8
07-25 14:33:12.789   605   941 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+SFUN=3
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-AT: [0] Unsol: AT< +SIND: 8
07-25 14:33:12.789   604   610 D RIL-PHS : /dev/stty_lte2 Rev:+CME ERROR: 3
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-AT: [0] Channel2: AT< +CME ERROR: 3
07-25 14:33:12.789   605   938 E use-Rlog/RLOG-RIL: [0] requestOperator must not return error when radio is on
07-25 14:33:12.789   605   938 D use-Rlog/RLOG-RILC: [0] [0090]< OPERATOR fails by E_GENERIC_FAILURE
07-25 14:33:12.789   605   938 D use-Rlog/RLOG-RIL: [0] put Channel ID '2'
07-25 14:33:12.789   605   938 I use-Rlog/RLOG-RILC: [0] -->CommandThread [938] free one command
07-25 14:33:12.789   859   932 D RILJ    : [0][UNSL]< [0]UNSOL_RESPONSE_IMS_NETWORK_STATE_CHANGED
07-25 14:33:12.789   859   932 D RilRequest: [3738]< OPERATOR error: com.android.internal.telephony.CommandException: GENERIC_FAILURE
07-25 14:33:12.789   604   609 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:33:12.789   604   608 D RIL-PHS : /dev/stty_lte0 Rev:+SIND: 8
07-25 14:33:12.789   604   608 D RIL-PHS : /dev/stty_lte0 Rev:+ECIND: 3,1,25
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-AT: [0] Unsol: AT< +SIND: 8
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-AT: [0] Unsol: AT< +ECIND: 3,1,25
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:33:12.789   605   941 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_RESPONSE_RADIO_STATE_CHANGED  {RADIO_UNAVAILABLE}
07-25 14:33:12.789   605   941 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_RESPONSE_SIM_STATUS_CHANGED 
07-25 14:33:12.789   605   941 D use-Rlog/RLOG-RILC: [0] [0089]< SHUTDOWN
07-25 14:33:12.789   605   941 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
07-25 14:33:12.789   605   941 I use-Rlog/RLOG-RILC: [0] -->CommandThread [941] free one command
07-25 14:33:12.789   605  1880 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
07-25 14:33:12.789   605  1880 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
07-25 14:33:12.789   605  1880 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CEN?
07-25 14:33:12.789   859   859 D RILJ    : [0][3740]> VOICE_REGISTRATION_STATE
07-25 14:33:12.789   859   932 D RILJ    : [0][UNSL]< [0]UNSOL_RESPONSE_RADIO_STATE_CHANGED RADIO_UNAVAILABLE
07-25 14:33:12.789   605   617 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:33:12.789   604   609 D RIL-PHS : /dev/stty_lte1 Rev:+CEN1: 1,000,00F
07-25 14:33:12.789   604   609 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CEN1: 1,000,00F
07-25 14:33:12.789   605   621 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:33:12.789   605   617 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:33:12.789   605   617 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:33:12.789   605  1150 D use-Rlog/RLOG-RILC: [0] PCB request code 21 token 91
07-25 14:33:12.789   605  1150 D use-Rlog/RLOG-RILC: [0] [0091]> DATA_REGISTRATION_STATE 
07-25 14:33:12.789   605  1150 D use-Rlog/RLOG-RIL: [0] onRequest: DATA_REGISTRATION_STATE sState=1
07-25 14:33:12.789   605  1150 D use-Rlog/RLOG-RILC: [0] [0091]< DATA_REGISTRATION_STATE fails by E_RADIO_NOT_AVAILABLE
07-25 14:33:12.789   605  1150 I use-Rlog/RLOG-RILC: [0] -->CommandThread [1150] free one command
07-25 14:33:12.789   859   932 D RILJ    : [0][UNSL]< [0]UNSOL_RESPONSE_SIM_STATUS_CHANGED
07-25 14:33:12.789   605  1880 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
07-25 14:33:12.789   859   932 D RILJ    : [0]Response to RIL_REQUEST_SHUTDOWN received. Error is 0 Setting Radio State to Unavailable regardless of error.
07-25 14:33:12.789   859   932 D RILJ    : [0][3737]< RIL_REQUEST_SHUTDOWN 
07-25 14:33:12.789   859   932 D RilRequest: [3739]< DATA_REGISTRATION_STATE error: com.android.internal.telephony.CommandException: RADIO_NOT_AVAILABLE
07-25 14:33:12.799   605   617 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:33:12.799   605   617 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:33:12.799   605   617 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:33:12.799   859   859 D RILJ    : [0][3741]> QUERY_NETWORK_SELECTION_MODE
07-25 14:33:12.799   605   938 D use-Rlog/RLOG-RILC: [0] PCB request code 20 token 92
07-25 14:33:12.799   605   938 D use-Rlog/RLOG-RILC: [0] [0092]> VOICE_REGISTRATION_STATE 
07-25 14:33:12.799   605   938 D use-Rlog/RLOG-RIL: [0] onRequest: VOICE_REGISTRATION_STATE sState=1
07-25 14:33:12.799   605   938 D use-Rlog/RLOG-RILC: [0] [0092]< VOICE_REGISTRATION_STATE fails by E_RADIO_NOT_AVAILABLE
07-25 14:33:12.799   605   938 I use-Rlog/RLOG-RILC: [0] -->CommandThread [938] free one command
07-25 14:33:12.799   859   859 D PHONE   : [ServiceState] setNullState=1
07-25 14:33:12.799   605   617 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:33:12.799   859   859 D VolteSST: [VolteSST-0] Poll ServiceState done:  oldSS=[1 1 home China Unicom China Unicom 46001  HSPA HSPA CSS not supported -1 -1 RoamInd=-1 DefRoamInd=-1 EmergOnly=true mImsRegistration = false mSrvccState = -1] newSS=[1 1 home null null null  Unknown Unknown CSS not supported -1 -1 RoamInd=-1 DefRoamInd=-1 EmergOnly=false mImsRegistration = false mSrvccState = -1] oldMaxDataCalls=3 mNewMaxDataCalls=3 oldReasonDataDenied=-1 mNewReasonDataDenied=-1
07-25 14:33:12.799   859   859 D VolteSST: [VolteSST-0] RAT switched HSPA -> Unknown at cell -1
07-25 14:33:12.799   859   859 D PHONE   : [ServiceState] setNullState=1
07-25 14:33:12.799   859   859 D PhoneProxy: [PhoneProxy] updatePhoneObject: radioTechnology=0
07-25 14:33:12.799   859   859 D PhoneFactory: setSystemProperty >>>>>>  value = Unknown
07-25 14:33:12.799   605   617 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:33:12.799   605   617 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:33:12.799   859   932 D RilRequest: [3740]< VOICE_REGISTRATION_STATE error: com.android.internal.telephony.CommandException: RADIO_NOT_AVAILABLE
07-25 14:33:12.799   605   941 D use-Rlog/RLOG-RILC: [0] PCB request code 45 token 93
07-25 14:33:12.799   605   941 D use-Rlog/RLOG-RILC: [0] [0093]> QUERY_NETWORK_SELECTION_MODE 
07-25 14:33:12.799   605   941 D use-Rlog/RLOG-RIL: [0] onRequest: QUERY_NETWORK_SELECTION_MODE sState=1
