
============  19-07-25 14:40:04  ==============
07-25 14:42:21.750   704   768 W SignalStrength: Size of signalstrength parcel:60
07-25 14:42:21.750   704   768 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 13 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:42:21.750   704   704 W SignalStrength: Signal before validate=SignalStrength: 13 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:42:21.750   704   704 W SignalStrength: Signal after validate=SignalStrength: 13 -1 -120 -160 -120 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:42:21.750   624   907 W SignalStrength: Size of signalstrength parcel:164
07-25 14:42:21.750   624   907 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:42:21.750   689  1198 W SignalStrength: Size of signalstrength parcel:168
07-25 14:42:21.750   624   907 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:42:21.750   624   907 W SignalStrength: getGsmLevel=4
07-25 14:42:21.750   624   907 W SignalStrength: getLevel=4
07-25 14:42:21.750   689   689 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:42:21.750   689   689 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:42:21.750   689   689 W SignalStrength: getGsmLevel=4
07-25 14:42:21.750   689   689 W SignalStrength: getLevel=4
07-25 14:42:21.750   689   689 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:42:21.750   689   689 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:42:21.760   689   689 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:42:21.760   689   689 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:42:21.760   689   689 W SignalStrength: getGsmLevel=4
07-25 14:42:21.760   689   689 W SignalStrength: getLevel=4
07-25 14:42:22.750   600   612 D use-Rlog/RLOG-RIL-PHS: rsrp[0]=-255,rscp[0]=13,rxlev[0]=99 ind_str= 
07-25 14:42:22.750   600   612 D use-Rlog/RLOG-RIL-PHS: +CESQ: 99,99,13,255,255,-255
07-25 14:42:22.750   601   618 D use-Rlog/RLOG-AT: [0] Unsol: AT< +CESQ: 99,99,13,255,255,-255
07-25 14:42:22.750   601   618 D use-Rlog/RLOG-RIL: [0] [unsl] +CESQ enter
07-25 14:42:22.750   601   618 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIGNAL_STRENGTH {[signalStrength=13,bitErrorRate=-1,                CDMA_SS.dbm=-1,CDMA_SSecio=-1,                EVDO_SS.dbm=-1,EVDO_SS.ecio=-1,                EVDO_SS.signalNoiseRatio=-1,                LTE_SS.signalStrength=99,LTE_SS.rsrp=2147483647,LTE_SS.rsrq=2147483647,                LTE_SS.rssnr=2147483647,LTE_SS.cqi=2147483647,TDSCDMA_SS.rscp=0]}
07-25 14:42:22.750   704   768 W SignalStrength: Size of signalstrength parcel:60
07-25 14:42:22.750   704   768 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 13 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:42:22.750   704   704 W SignalStrength: Signal before validate=SignalStrength: 13 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:42:22.750   704   704 W SignalStrength: Signal after validate=SignalStrength: 13 -1 -120 -160 -120 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:42:22.750   624   907 W SignalStrength: Size of signalstrength parcel:164
07-25 14:42:22.750   689  1198 W SignalStrength: Size of signalstrength parcel:168
07-25 14:42:22.750   624   907 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:42:22.750   624   907 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:42:22.750   624   907 W SignalStrength: getGsmLevel=4
07-25 14:42:22.750   624   907 W SignalStrength: getLevel=4
07-25 14:42:22.750   689   689 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:42:22.750   689   689 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:42:22.750   689   689 W SignalStrength: getGsmLevel=4
07-25 14:42:22.750   689   689 W SignalStrength: getLevel=4
07-25 14:42:22.750   689   689 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:42:22.760   689   689 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:42:22.760   689   689 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:42:22.760   689   689 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:42:22.760   689   689 W SignalStrength: getGsmLevel=4
07-25 14:42:22.760   689   689 W SignalStrength: getLevel=4
07-25 14:42:23.750   600   612 D use-Rlog/RLOG-RIL-PHS: rsrp[0]=-255,rscp[0]=13,rxlev[0]=99 ind_str= 
07-25 14:42:23.750   600   612 D use-Rlog/RLOG-RIL-PHS: +CESQ: 99,99,13,255,255,-255
07-25 14:42:23.750   601   618 D use-Rlog/RLOG-AT: [0] Unsol: AT< +CESQ: 99,99,13,255,255,-255
07-25 14:42:23.750   601   618 D use-Rlog/RLOG-RIL: [0] [unsl] +CESQ enter
07-25 14:42:23.750   601   618 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIGNAL_STRENGTH {[signalStrength=13,bitErrorRate=-1,                CDMA_SS.dbm=-1,CDMA_SSecio=-1,                EVDO_SS.dbm=-1,EVDO_SS.ecio=-1,                EVDO_SS.signalNoiseRatio=-1,                LTE_SS.signalStrength=99,LTE_SS.rsrp=2147483647,LTE_SS.rsrq=2147483647,                LTE_SS.rssnr=2147483647,LTE_SS.cqi=2147483647,TDSCDMA_SS.rscp=0]}
07-25 14:42:23.750   704   768 W SignalStrength: Size of signalstrength parcel:60
07-25 14:42:23.750   704   768 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 13 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:42:23.750   704   704 W SignalStrength: Signal before validate=SignalStrength: 13 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:42:23.750   704   704 W SignalStrength: Signal after validate=SignalStrength: 13 -1 -120 -160 -120 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:42:23.750   624   682 W SignalStrength: Size of signalstrength parcel:164
07-25 14:42:23.760   689  1198 W SignalStrength: Size of signalstrength parcel:168
07-25 14:42:23.760   624   682 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:42:23.760   624   682 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:42:23.760   624   682 W SignalStrength: getGsmLevel=4
07-25 14:42:23.760   624   682 W SignalStrength: getLevel=4
07-25 14:42:23.760   689   689 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:42:23.760   689   689 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:42:23.760   689   689 W SignalStrength: getGsmLevel=4
07-25 14:42:23.760   689   689 W SignalStrength: getLevel=4
07-25 14:42:23.760   689   689 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:42:23.760   689   689 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:42:23.780   689   689 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:42:23.780   689   689 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:42:23.780   689   689 W SignalStrength: getGsmLevel=4
07-25 14:42:23.780   689   689 W SignalStrength: getLevel=4
07-25 14:42:24.520   600   604 D RIL-PHS : /dev/stty_lte0 Rev:+CSQ: 11,99
07-25 14:42:24.520   600   604 D RIL-PHS : /dev/stty_lte0 Rev:+CESQ: 99,99,124,255,255,255
07-25 14:42:24.740   704   704 D DCT     : [DcT(0)] onReceive: action=android.net.wifi.STATE_CHANGE
07-25 14:42:24.740   704   704 D DCT     : [DcT(0)] NETWORK_STATE_CHANGED_ACTION: mIsWifiConnected=false
07-25 14:42:24.740   689   689 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:42:24.740   689   689 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:42:24.750   689   689 W SignalStrength: getGsmLevel=4
07-25 14:42:24.750   689   689 W SignalStrength: getLevel=4
07-25 14:42:24.750   600   612 D use-Rlog/RLOG-RIL-PHS: rsrp[0]=-255,rscp[0]=12,rxlev[0]=99 ind_str= 
07-25 14:42:24.750   600   612 D use-Rlog/RLOG-RIL-PHS: +CESQ: 99,99,12,255,255,-255
07-25 14:42:24.750   601   618 D use-Rlog/RLOG-AT: [0] Unsol: AT< +CESQ: 99,99,12,255,255,-255
07-25 14:42:24.750   601   618 D use-Rlog/RLOG-RIL: [0] [unsl] +CESQ enter
07-25 14:42:24.750   601   618 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIGNAL_STRENGTH {[signalStrength=12,bitErrorRate=-1,                CDMA_SS.dbm=-1,CDMA_SSecio=-1,                EVDO_SS.dbm=-1,EVDO_SS.ecio=-1,                EVDO_SS.signalNoiseRatio=-1,                LTE_SS.signalStrength=99,LTE_SS.rsrp=2147483647,LTE_SS.rsrq=2147483647,                LTE_SS.rssnr=2147483647,LTE_SS.cqi=2147483647,TDSCDMA_SS.rscp=0]}
07-25 14:42:24.750   704   768 W SignalStrength: Size of signalstrength parcel:60
07-25 14:42:24.750   704   768 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 12 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:42:24.750   704   704 W SignalStrength: Signal before validate=SignalStrength: 12 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:42:24.750   704   704 W SignalStrength: Signal after validate=SignalStrength: 12 -1 -120 -160 -120 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:42:24.750   624   636 W SignalStrength: Size of signalstrength parcel:164
07-25 14:42:24.750   689  1198 W SignalStrength: Size of signalstrength parcel:168
07-25 14:42:24.750   624   636 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:42:24.750   624   636 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:42:24.750   624   636 W SignalStrength: getGsmLevel=4
07-25 14:42:24.750   624   636 W SignalStrength: getLevel=4
07-25 14:42:24.750   689   689 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:42:24.750   689   689 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:42:24.750   689   689 W SignalStrength: getGsmLevel=4
07-25 14:42:24.750   689   689 W SignalStrength: getLevel=4
07-25 14:42:24.750   689   689 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:42:24.750   689   689 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:42:24.760   689   689 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:42:24.760   689   689 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:42:24.760   689   689 W SignalStrength: getGsmLevel=4
07-25 14:42:24.760   689   689 W SignalStrength: getLevel=4
07-25 14:42:24.940   600   604 D RIL-PHS : /dev/stty_lte0 Rev:+CGREG: 8,"A52F","01602AA0",6,"02"
07-25 14:42:24.940   600   604 D RIL-PHS : /dev/stty_lte0 Rev:+CREG: 8,"A52F","01602AA0",6
07-25 14:42:24.940   600   604 D RIL-PHS : /dev/stty_lte0 Rev:+CEREG: 8,"C24C","01602AA0",6
07-25 14:42:24.940   601   618 D use-Rlog/RLOG-AT: [0] Unsol: AT< +CGREG: 8,"A52F","01602AA0",6,"02"
07-25 14:42:24.940   601   618 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_RESPONSE_VOICE_NETWORK_STATE_CHANGED 
07-25 14:42:24.940   601   618 D use-Rlog/RLOG-AT: [0] Unsol: AT< +CREG: 8,"A52F","01602AA0",6
07-25 14:42:24.940   601   618 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_RESPONSE_VOICE_NETWORK_STATE_CHANGED 
07-25 14:42:24.940   601   618 D use-Rlog/RLOG-AT: [0] Unsol: AT< +CEREG: 8,"C24C","01602AA0",6
07-25 14:42:24.940   601   618 D use-Rlog/RLOG-RIL: [0] ssda mode: fdd-csfb
07-25 14:42:24.940   601   618 D use-Rlog/RLOG-RIL: [0] isn't svlte
07-25 14:42:24.940   601   618 D use-Rlog/RLOG-RIL: [0] is CSFB 
07-25 14:42:24.940   601   618 D use-Rlog/RLOG-RIL: [0] requestRegistrationState  s_PSRegState is OUT OF SERVICE.
07-25 14:42:24.940   601   618 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_RESPONSE_VOICE_NETWORK_STATE_CHANGED 
07-25 14:42:24.940   704   768 D RILJ    : [0][UNSL]< [0]UNSOL_RESPONSE_VOICE_NETWORK_STATE_CHANGED
07-25 14:42:24.950   704   768 D RILJ    : [0][UNSL]< [0]UNSOL_RESPONSE_VOICE_NETWORK_STATE_CHANGED
07-25 14:42:24.950   704   768 D RILJ    : [0][UNSL]< [0]UNSOL_RESPONSE_VOICE_NETWORK_STATE_CHANGED
07-25 14:42:24.950   704   704 D RILJ    : SPRDRILOPERATOR
07-25 14:42:24.950   704   704 D RILJ    : [0][3723]> OPERATOR
07-25 14:42:24.950   601   613 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:42:24.950   601   613 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:42:24.950   601   772 D use-Rlog/RLOG-RILC: [0] PCB request code 22 token 75
07-25 14:42:24.950   601   772 D use-Rlog/RLOG-RILC: [0] [0075]> OPERATOR 
07-25 14:42:24.950   601   772 D use-Rlog/RLOG-RIL: [0] onRequest: OPERATOR sState=3
07-25 14:42:24.950   601   772 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
07-25 14:42:24.950   601   772 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
07-25 14:42:24.950   601   772 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+COPS=3,0;+COPS?;+COPS=3,1;+COPS?;+COPS=3,2;+COPS?
07-25 14:42:24.950   704   704 D RILJ    : [0][3724]> DATA_REGISTRATION_STATE
07-25 14:42:24.950   600   605 D RIL-PHS : /dev/stty_lte1 Rev:+COPS: 0
07-25 14:42:24.950   600   605 D RIL-PHS : /dev/stty_lte1 Rev:+COPS: 0
07-25 14:42:24.950   600   605 D RIL-PHS : /dev/stty_lte1 Rev:+COPS: 0,2,"46001",6
07-25 14:42:24.950   600   605 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:42:24.950   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< +COPS: 0
07-25 14:42:24.950   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< +COPS: 0
07-25 14:42:24.950   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< +COPS: 0,2,"46001",6
07-25 14:42:24.950   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:42:24.950   704   704 D RILJ    : [0][3725]> VOICE_REGISTRATION_STATE
07-25 14:42:24.950   601   772 D use-Rlog/RLOG-RILC: [0] [0075]< OPERATOR {(null),(null),46001}
07-25 14:42:24.950   601   772 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
07-25 14:42:24.950   601   772 I use-Rlog/RLOG-RILC: [0] -->CommandThread [772] free one command
07-25 14:42:24.950   601   613 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:42:24.950   601   613 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:42:24.950   601   771 D use-Rlog/RLOG-RILC: [0] PCB request code 21 token 76
07-25 14:42:24.950   601   771 D use-Rlog/RLOG-RILC: [0] [0076]> DATA_REGISTRATION_STATE 
07-25 14:42:24.950   601   771 D use-Rlog/RLOG-RIL: [0] onRequest: DATA_REGISTRATION_STATE sState=3
07-25 14:42:24.950   601   771 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
07-25 14:42:24.950   601   771 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
07-25 14:42:24.950   601   771 D use-Rlog/RLOG-RIL: [0] ssda mode: fdd-csfb
07-25 14:42:24.950   601   771 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CEREG?
07-25 14:42:24.950   704   704 D RILJ    : [0][3726]> QUERY_NETWORK_SELECTION_MODE
07-25 14:42:24.950   601   613 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:42:24.950   601   613 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:42:24.950   601   772 D use-Rlog/RLOG-RILC: [0] PCB request code 20 token 77
07-25 14:42:24.950   601   772 D use-Rlog/RLOG-RILC: [0] [0077]> VOICE_REGISTRATION_STATE 
07-25 14:42:24.950   601   772 D use-Rlog/RLOG-RIL: [0] onRequest: VOICE_REGISTRATION_STATE sState=3
07-25 14:42:24.950   601   772 D use-Rlog/RLOG-RIL: [0] channel2 state: '0' 
07-25 14:42:24.950   601   772 D use-Rlog/RLOG-RIL: [0] get Channel ID '2'
07-25 14:42:24.950   601   772 D use-Rlog/RLOG-RIL: [0] ssda mode: fdd-csfb
07-25 14:42:24.950   601   772 D use-Rlog/RLOG-AT: [0] Channel2: AT> AT+CREG?
07-25 14:42:24.950   600   605 D RIL-PHS : /dev/stty_lte1 Rev:+CEREG: 2,8,"C24C","01602AA0",6
07-25 14:42:24.950   600   605 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:42:24.950   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CEREG: 2,8,"C24C","01602AA0",6
07-25 14:42:24.950   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:42:24.950   601   771 D use-Rlog/RLOG-RILC: [0] [0076]< DATA_REGISTRATION_STATE {10,c24c,1602aa0,11,(null),3}
07-25 14:42:24.950   601   771 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
07-25 14:42:24.950   601   771 I use-Rlog/RLOG-RILC: [0] -->CommandThread [771] free one command
07-25 14:42:24.950   600   605 D RIL-PHS : /dev/stty_lte1 Rev:+CREG: 2,8,"A52F","01602AA0",6
07-25 14:42:24.950   600   605 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:42:24.950   601   618 D use-Rlog/RLOG-AT: [0] Channel2: AT< +CREG: 2,8,"A52F","01602AA0",6
07-25 14:42:24.950   601   618 D use-Rlog/RLOG-AT: [0] Channel2: AT< OK
07-25 14:42:24.950   601   772 D use-Rlog/RLOG-RILC: [0] [0077]< VOICE_REGISTRATION_STATE {10,a52f,1602aa0,11,(null),(null),(null),0,(null),(null),(null),(null),(null),(null),(null)}
07-25 14:42:24.950   601   772 D use-Rlog/RLOG-RIL: [0] put Channel ID '2'
07-25 14:42:24.950   601   772 I use-Rlog/RLOG-RILC: [0] -->CommandThread [772] free one command
07-25 14:42:24.950   704   768 D RILJ    : sprdRil before responseOperatorString():response[0]= null response[1]= null response[2]= 46001
07-25 14:42:24.960   704   704 D RILJ    : SPRDRILOPERATOR
07-25 14:42:24.960   704   704 D RILJ    : [0][3727]> OPERATOR
07-25 14:42:24.960   601   613 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:42:24.960   601   613 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:42:24.960   601   771 D use-Rlog/RLOG-RILC: [0] PCB request code 45 token 78
07-25 14:42:24.960   601   771 D use-Rlog/RLOG-RILC: [0] [0078]> QUERY_NETWORK_SELECTION_MODE 
07-25 14:42:24.960   601   771 D use-Rlog/RLOG-RIL: [0] onRequest: QUERY_NETWORK_SELECTION_MODE sState=3
07-25 14:42:24.960   601   771 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
07-25 14:42:24.960   601   771 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
07-25 14:42:24.960   601   771 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+COPS?
07-25 14:42:24.960   601   613 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:42:24.960   601   613 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:42:24.960   601   772 D use-Rlog/RLOG-RILC: [0] PCB request code 22 token 79
07-25 14:42:24.960   601   772 D use-Rlog/RLOG-RILC: [0] [0079]> OPERATOR 
07-25 14:42:24.960   601   772 D use-Rlog/RLOG-RIL: [0] onRequest: OPERATOR sState=3
07-25 14:42:24.960   601   772 D use-Rlog/RLOG-RIL: [0] channel2 state: '0' 
07-25 14:42:24.960   601   772 D use-Rlog/RLOG-RIL: [0] get Channel ID '2'
07-25 14:42:24.960   601   772 D use-Rlog/RLOG-AT: [0] Channel2: AT> AT+COPS=3,0;+COPS?;+COPS=3,1;+COPS?;+COPS=3,2;+COPS?
07-25 14:42:24.960   704   704 D RILJ    : [0][3728]> DATA_REGISTRATION_STATE
07-25 14:42:24.960   704   704 D RILJ    : [0][3729]> VOICE_REGISTRATION_STATE
07-25 14:42:24.960   601   613 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:42:24.960   601   613 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:42:24.960   601   613 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:42:24.960   704   704 D RILJ    : [0][3730]> QUERY_NETWORK_SELECTION_MODE
07-25 14:42:24.960   601   613 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:42:24.960   600   605 D RIL-PHS : /dev/stty_lte1 Rev:+COPS: 0,2,"46001",6
07-25 14:42:24.960   600   605 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:42:24.960   600   606 D RIL-PHS : /dev/stty_lte2 Rev:+COPS: 0
07-25 14:42:24.960   600   606 D RIL-PHS : /dev/stty_lte2 Rev:+COPS: 0
07-25 14:42:24.960   600   606 D RIL-PHS : /dev/stty_lte2 Rev:+COPS: 0,2,"46001",6
07-25 14:42:24.960   600   606 D RIL-PHS : /dev/stty_lte2 Rev:OK
07-25 14:42:24.960   601  1369 D use-Rlog/RLOG-RILC: [0] PCB request code 21 token 80
07-25 14:42:24.960   601  1369 D use-Rlog/RLOG-RILC: [0] [0080]> DATA_REGISTRATION_STATE 
07-25 14:42:24.960   601  1369 D use-Rlog/RLOG-RIL: [0] onRequest: DATA_REGISTRATION_STATE sState=3
07-25 14:42:24.960   601  1369 D use-Rlog/RLOG-RIL: [0] channel3 state: '0' 
07-25 14:42:24.960   601  1369 D use-Rlog/RLOG-RIL: [0] get Channel ID '3'
07-25 14:42:24.960   601  1369 D use-Rlog/RLOG-RIL: [0] ssda mode: fdd-csfb
07-25 14:42:24.960   601  1369 D use-Rlog/RLOG-AT: [0] Channel3: AT> AT+CEREG?
07-25 14:42:24.960   704   704 D RILJ    : SPRDRILOPERATOR
07-25 14:42:24.960   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< +COPS: 0,2,"46001",6
07-25 14:42:24.960   601   618 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:42:24.960   601   618 D use-Rlog/RLOG-AT: [0] Channel2: AT< +COPS: 0
07-25 14:42:24.960   601   618 D use-Rlog/RLOG-AT: [0] Channel2: AT< +COPS: 0
07-25 14:42:24.960   601   771 D use-Rlog/RLOG-RILC: [0] [0078]< QUERY_NETWORK_SELECTION_MODE {0}
07-25 14:42:24.960   601   618 D use-Rlog/RLOG-AT: [0] Channel2: AT< +COPS: 0,2,"46001",6
07-25 14:42:24.960   601   618 D use-Rlog/RLOG-AT: [0] Channel2: AT< OK
07-25 14:42:24.960   601   771 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
07-25 14:42:24.960   601   771 I use-Rlog/RLOG-RILC: [0] -->CommandThread [771] free one command
07-25 14:42:24.960   601   772 D use-Rlog/RLOG-RILC: [0] [0079]< OPERATOR {(null),(null),46001}
07-25 14:42:24.960   601   772 D use-Rlog/RLOG-RIL: [0] put Channel ID '2'
07-25 14:42:24.960   601   772 I use-Rlog/RLOG-RILC: [0] -->CommandThread [772] free one command
07-25 14:42:24.960   601   613 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:42:24.960   600   605 D RIL-PHS : /dev/stty_lte1 Rev:+CEREG: 2,8,"C24C","01602AA0",6
07-25 14:42:24.960   601   613 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:42:24.960   600   605 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:42:24.960   601   771 D use-Rlog/RLOG-RILC: [0] PCB request code 20 token 81
07-25 14:42:24.960   601   771 D use-Rlog/RLOG-RILC: [0] [0081]> VOICE_REGISTRATION_STATE 
07-25 14:42:24.960   601   771 D use-Rlog/RLOG-RIL: [0] onRequest: VOICE_REGISTRATION_STATE sState=3
07-25 14:42:24.960   601   771 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
07-25 14:42:24.960   601   771 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
07-25 14:42:24.960   601   771 D use-Rlog/RLOG-RIL: [0] ssda mode: fdd-csfb
07-25 14:42:24.960   601   771 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CREG?
07-25 14:42:24.960   601   618 D use-Rlog/RLOG-AT: [0] Channel3: AT< +CEREG: 2,8,"C24C","01602AA0",6
07-25 14:42:24.960   601   618 D use-Rlog/RLOG-AT: [0] Channel3: AT< OK
07-25 14:42:24.960   601  1369 D use-Rlog/RLOG-RILC: [0] [0080]< DATA_REGISTRATION_STATE {10,c24c,1602aa0,11,(null),3}
07-25 14:42:24.960   601  1369 D use-Rlog/RLOG-RIL: [0] put Channel ID '3'
07-25 14:42:24.960   601  1369 I use-Rlog/RLOG-RILC: [0] -->CommandThread [1369] free one command
07-25 14:42:24.960   601   613 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:42:24.960   601   613 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:42:24.960   600   605 D RIL-PHS : /dev/stty_lte1 Rev:+CREG: 2,8,"A52F","01602AA0",6
